,Z1_ActualPosition,Y1_OutputCurrent,X1_DCBusVoltage,X1_OutputCurrent,S1_ActualPosition,Z1_ActualVelocity,clamp_pressure,Y1_CurrentFeedback,X1_OutputPower,Y1_DCBusVoltage,M1_CURRENT_FEEDRATE,Y1_DiffAcceleration
17798,28.7,326.0,0.0694,327.0,918.0,0.0,3.0,0.624,0.000418,0.0244,3.0,0.0
5508,27.7,324.0,0.0879,325.0,-1090.0,-0.025,4.0,7.06,0.000984,0.101,6.0,56.3
5575,27.7,323.0,0.11,324.0,-1430.0,-0.025,4.0,-0.522,0.00134,0.0176,6.0,-43.8
10564,27.5,326.0,0.0835,327.0,-769.0,0.0,4.0,-4.89,0.0005,0.0896,3.0,-6.25
2166,119.0,332.0,2.79e-19,328.0,-1160.0,-0.025,4.0,1.19,0.0,2.68e-19,50.0,0.0
5887,29.7,324.0,0.0964,325.0,-203.0,0.0,4.0,0.919,0.00112,0.0249,6.0,0.0
24328,29.7,326.0,0.105,327.0,807.0,0.0,2.5,-5.37,0.000587,0.0959,3.0,14.5
7544,28.7,322.0,0.11,324.0,1010.0,0.0,4.0,-4.92,0.00247,0.0971,20.0,66.8
314,29.5,324.0,0.0993,325.0,1150.0,0.0,4.0,-1.26,0.00131,0.0335,6.0,0.0
13149,29.5,325.0,0.059,327.0,965.0,0.0,3.0,3.91,0.000332,0.0781,3.0,-27.05
15201,27.7,325.0,0.0682,327.0,-1500.0,0.0,4.0,4.5,0.000291,0.0904,3.0,-26.83
5957,119.0,326.0,0.0214,327.0,-978.0,0.025,4.0,0.538,-1.14e-06,0.0179,50.0,18.8
17889,32.5,326.0,0.028,327.0,-1380.0,-2.9,3.0,0.379,5.47e-06,0.0188,3.0,0.0
527,28.5,324.0,0.0978,326.0,-2010.0,-0.025,4.0,0.889,0.00118,0.0224,6.0,12.5
4464,29.5,325.0,0.119,326.0,55.8,0.0,2.5,6.15,0.00125,0.11,6.0,68.5
22490,28.5,326.0,0.0484,327.0,-1230.0,-0.025,2.5,5.55,-4.41e-05,0.103,3.0,-18.8
193,29.5,324.0,0.11,325.0,499.0,0.0,4.0,-6.0,0.000934,0.0804,6.0,-34.21
2080,119.0,332.0,2.79e-19,328.0,-1160.0,0.0,4.0,1.0,3.82e-07,2.68e-19,50.0,0.0
11051,29.5,325.0,0.0846,326.0,495.0,-0.025,4.0,-4.84,0.000578,0.0824,3.0,-43.8
18613,28.7,326.0,0.0762,327.0,-261.0,0.0,3.0,-3.26,0.000431,0.0587,3.0,-41.589999999999996
23149,28.7,326.0,0.0855,327.0,899.0,0.025,2.5,5.04,0.000229,0.0936,3.0,7.91
16056,119.0,328.0,0.021,330.0,-2060.0,0.0,4.0,0.219,-1.08e-06,0.0228,50.0,12.5
14910,29.7,325.0,0.0721,326.0,307.0,0.0,4.0,-6.24,0.000491,0.107,3.0,-16.53
18436,28.7,326.0,0.0713,327.0,1220.0,-0.025,3.0,-0.077,0.000366,0.0168,3.0,0.0
13170,29.5,326.0,0.0528,327.0,1790.0,0.0,3.0,1.14,0.0003,0.0193,3.0,12.5
23232,28.7,326.0,0.0716,327.0,1610.0,0.0,2.5,-0.314,0.000441,0.0239,3.0,0.0
19408,28.7,326.0,0.0681,327.0,564.0,0.0,3.0,-3.26,0.0008,0.06,6.0,5.4
9359,55.7,326.0,0.0584,327.0,-978.0,0.0,4.0,0.848,1.76e-05,0.0266,50.0,12.5
23605,119.0,329.0,0.0186,330.0,455.0,0.0,2.5,0.532,-1.23e-06,0.0196,20.0,0.0
17306,55.7,329.0,0.055,330.0,2150.0,0.025,3.0,0.542,1.68e-05,0.0293,50.0,-12.5
7902,28.7,323.0,0.111,324.0,-801.0,0.025,4.0,3.82,0.00341,0.0694,15.0,43.8
23525,28.7,326.0,0.0908,327.0,-1330.0,0.0,2.5,-2.77,0.00056,0.0461,3.0,0.0
2016,119.0,332.0,2.79e-19,328.0,-1160.0,0.0,4.0,-0.103,0.0,2.68e-19,50.0,0.0
2475,55.5,328.0,0.0557,329.0,-2130.0,0.0,4.0,-1.47,0.0,0.0202,50.0,0.0
23465,27.7,326.0,0.0619,327.0,1260.0,0.025,2.5,-6.41,0.000245,0.106,3.0,4.8100000000000005
2870,29.5,325.0,0.0909,326.0,1960.0,0.0,3.0,-2.65,0.00111,0.0337,6.0,-25.0
4441,119.0,327.0,0.02,328.0,339.0,0.0,2.5,0.0599,-1.16e-06,0.0274,50.0,0.0
21962,29.5,326.0,0.0465,327.0,31.0,0.0,2.5,-5.4,-1.93e-05,0.103,3.0,37.5
10178,29.5,326.0,0.0762,327.0,-908.0,0.0,4.0,6.23,0.000502,0.1,3.0,-31.3
24630,27.7,326.0,0.0707,327.0,-1820.0,0.025,2.5,3.03,4.4e-05,0.0745,3.0,-12.5
19451,28.7,325.0,0.0953,327.0,-231.0,0.025,3.0,3.58,0.0012,0.0801,6.0,-23.9
4039,28.5,325.0,0.0864,326.0,-1170.0,-0.025,3.0,1.55,0.00116,0.0217,6.0,0.0
20008,29.7,326.0,0.0694,327.0,-999.0,0.025,3.0,-6.12,0.000232,0.0995,6.0,-16.19
7439,28.7,323.0,0.132,324.0,1100.0,-0.025,4.0,5.39,0.0056,0.0753,20.0,31.3
9079,55.7,326.0,0.0602,327.0,-978.0,0.0,4.0,-0.466,3.04e-05,0.0246,50.0,0.0
2905,27.5,325.0,0.104,326.0,830.0,0.025,3.0,-2.57,0.00123,0.0495,6.0,16.560000000000002
3912,55.5,328.0,0.0421,329.0,1550.0,0.025,3.0,1.22,-3.16e-05,0.0419,50.0,-12.5
56,29.5,325.0,0.099,326.0,-233.0,0.0,4.0,-0.229,0.00122,0.0241,6.0,0.0
17687,33.0,326.0,0.0239,327.0,-699.0,-3.03,3.0,-1.38,0.0,0.0263,3.0,12.5
5437,35.8,324.0,0.0188,325.0,821.0,-5.78,4.0,0.699,-1.31e-06,0.0191,6.0,6.25
12146,119.0,328.0,0.0227,329.0,136.0,0.025,3.0,0.0615,-1.94e-06,0.0172,50.0,-18.8
2922,119.0,328.0,0.0284,329.0,339.0,0.0,3.0,0.057,-4.34e-07,0.0262,6.0,-6.25
213,29.5,324.0,0.0816,326.0,606.0,0.0,4.0,3.3,0.000962,0.0558,6.0,35.65
24217,29.7,326.0,0.0766,327.0,-1430.0,-0.025,2.5,-4.26,0.000475,0.077,3.0,-18.8
10384,27.5,326.0,0.0977,327.0,1500.0,0.0,4.0,5.67,0.000607,0.113,3.0,-29.060000000000002
11206,27.5,326.0,0.0736,327.0,-96.7,0.0,4.0,-2.79,0.00045,0.0403,3.0,37.5
1559,119.0,332.0,2.79e-19,328.0,-1160.0,0.0,4.0,-0.103,4.02e-07,2.68e-19,50.0,0.0
22503,29.5,326.0,0.0463,327.0,-524.0,0.0,2.5,5.77,-1.3e-05,0.0949,3.0,-6.25
4066,119.0,328.0,0.0212,329.0,339.0,0.0,3.0,-0.893,0.0,0.0227,6.0,25.0
1258,119.0,332.0,2.79e-19,328.0,-1160.0,0.025,4.0,0.216,4.09e-07,2.68e-19,50.0,0.0
19230,27.7,325.0,0.0524,327.0,-2090.0,0.025,3.0,3.98,2.38e-05,0.0877,6.0,68.7
12648,29.5,326.0,0.0554,327.0,-1980.0,0.0,3.0,-2.37,4.31e-05,0.0457,3.0,-13.009
2848,38.4,325.0,0.0229,327.0,2110.0,-5.65,3.0,0.0595,5.74e-06,0.0175,6.0,18.8
24505,28.7,325.0,0.0889,327.0,-1480.0,0.0,2.5,-0.429,0.000578,0.0494,3.0,12.5
23972,28.7,325.0,0.0589,327.0,1330.0,-0.025,2.5,-0.737,0.000408,0.0263,3.0,0.0
4122,28.5,325.0,0.0375,326.0,-1720.0,-0.05,3.0,4.58,-1.98e-05,0.109,6.0,-6.25
17461,55.7,329.0,0.0597,330.0,2150.0,-0.025,3.0,1.76,-2.73e-05,0.031,50.0,18.8
24638,27.7,326.0,0.0569,327.0,1760.0,0.0,2.5,0.0371,-1.73e-05,0.0778,3.0,681.0
2954,27.5,325.0,0.103,326.0,1030.0,0.0,3.0,-3.7,0.00123,0.0805,6.0,56.3
7733,28.7,323.0,0.0959,323.0,-1220.0,0.0,4.0,0.38,0.00303,0.0196,15.0,12.5
5609,119.0,326.0,0.0225,328.0,-978.0,-0.025,4.0,-0.577,-1.49e-06,0.0275,50.0,-18.8
16108,28.7,326.0,0.0688,327.0,1780.0,0.0,4.0,5.38,7.51e-05,0.11,3.0,25.246
17157,29.7,326.0,0.0821,327.0,1880.0,-0.025,3.0,0.123,0.000485,0.0182,3.0,6.25
23390,28.7,326.0,0.0581,327.0,1110.0,0.0,2.5,6.13,-1.7e-05,0.123,3.0,-25.0
19352,39.6,326.0,0.0211,327.0,-380.0,-5.75,3.0,-0.42,9.84e-07,0.0166,6.0,0.0
16888,27.7,326.0,0.0926,327.0,1270.0,0.0,3.0,-3.5,5.32e-05,0.0793,3.0,34.31
14894,49.4,325.0,0.0689,326.0,658.0,50.0,4.0,2.54,0.0,0.028,50.0,6.25
2864,53.5,323.0,0.348,322.0,-360.0,0.0,3.0,-11.8,0.0291,0.229,50.0,78.0
18273,27.7,326.0,0.087,327.0,48.9,0.025,3.0,6.14,0.000277,0.103,3.0,-14.45
22555,29.5,326.0,0.0515,327.0,-567.0,0.0,2.5,6.0,-7.37e-06,0.1,3.0,-12.5
834,27.5,324.0,0.0759,326.0,-370.0,0.025,4.0,11.7,0.000253,0.158,6.0,-52.669999999999995
19445,119.0,329.0,0.0214,330.0,2150.0,0.0,3.0,-1.69,0.0,0.0205,50.0,-6.25
10194,28.5,326.0,0.0932,327.0,336.0,0.025,4.0,-2.4,0.000626,0.0488,3.0,-18.8
13215,27.5,325.0,0.116,327.0,1160.0,-0.025,3.0,-5.19,0.000296,0.0906,3.0,-6.25
23467,27.7,326.0,0.0913,327.0,141.0,0.025,2.5,5.4,0.000582,0.0973,3.0,25.0
3454,55.5,328.0,0.0562,329.0,1550.0,0.025,3.0,1.53,2.5e-05,0.0247,50.0,-18.8
3629,28.5,324.0,0.0948,326.0,-2020.0,0.0,3.0,3.63,0.000884,0.0888,6.0,55.97
3060,29.5,325.0,0.0746,326.0,1250.0,0.0,3.0,1.78,0.000966,0.0329,6.0,0.0
9138,55.7,326.0,0.0553,327.0,-978.0,0.0,4.0,1.08,1.69e-05,0.0234,50.0,-6.25
14890,29.7,325.0,0.0682,326.0,34.8,0.0,4.0,-7.04,0.000421,0.121,3.0,22.77
12544,29.5,325.0,0.083,326.0,682.0,0.0,3.0,3.96,0.00043,0.0771,3.0,-4.26
17356,27.7,326.0,0.0681,327.0,235.0,0.0,3.0,0.711,0.000457,0.0216,3.0,-6.25
9026,28.7,323.0,0.133,324.0,-2080.0,0.0,4.0,0.254,0.000399,0.0236,12.0,-18.8
19236,55.7,328.0,0.0381,329.0,-927.0,0.0,3.0,1.46,-3.19e-05,0.0465,50.0,6.25
586,28.5,324.0,0.0877,326.0,-1690.0,0.0,4.0,-7.71,5.43e-05,0.143,6.0,56.001
9579,29.7,323.0,0.116,324.0,631.0,0.0,4.0,4.86,0.00276,0.0806,12.0,-37.5
8133,29.7,322.0,0.0394,324.0,-1810.0,-0.025,4.0,8.9,-1.1e-05,0.18,15.0,-37.5
24465,27.7,326.0,0.0572,327.0,-136.0,0.025,2.5,4.41,8.7e-06,0.071,3.0,56.3
19283,28.7,326.0,0.0612,327.0,9.44,0.0,3.0,6.14,0.000329,0.123,6.0,-52.059999999999995
1594,119.0,332.0,2.79e-19,328.0,-1160.0,0.0,4.0,0.366,-6.3e-07,2.68e-19,50.0,0.0
11606,27.5,326.0,0.0871,327.0,-1440.0,0.025,4.0,4.67,0.000257,0.0888,3.0,-19.82
18101,28.7,326.0,0.0562,327.0,1500.0,0.0,3.0,-5.16,0.000229,0.102,3.0,-26.7
22580,28.5,326.0,0.0734,327.0,-476.0,-0.025,2.5,4.75,0.000355,0.0839,3.0,16.89
1993,119.0,332.0,2.79e-19,328.0,-1160.0,0.0,4.0,0.366,5.35e-07,2.68e-19,50.0,0.0
18546,28.7,326.0,0.0582,327.0,-1570.0,-0.025,3.0,4.67,8.86e-06,0.0873,3.0,-25.0
8939,28.7,323.0,0.0817,324.0,2020.0,0.0,4.0,-3.25,0.00203,0.0676,12.0,43.8
741,27.5,324.0,0.0729,326.0,-867.0,-0.025,4.0,4.67,0.000737,0.109,6.0,-30.96
18429,29.7,326.0,0.104,327.0,-1680.0,-0.025,3.0,-6.7,0.000578,0.116,3.0,-22.23
518,28.5,325.0,0.103,326.0,-2060.0,0.0,4.0,0.251,0.0013,0.0185,6.0,0.0
12671,27.5,326.0,0.101,327.0,1290.0,0.0,3.0,-4.35,0.000618,0.0714,3.0,-6.25
16227,119.0,328.0,0.0248,330.0,-2060.0,0.0,4.0,-0.42,-2.1e-06,0.0161,50.0,12.5
9924,119.0,329.0,0.0212,330.0,-1960.0,0.0,4.0,0.714,-2.51e-06,0.0181,50.0,25.0
15998,29.7,326.0,0.0657,327.0,1310.0,0.0,4.0,3.43,3.08e-05,0.0826,3.0,25.0
23274,29.7,325.0,0.0394,326.0,-1140.0,-0.025,2.5,-5.0,-2.28e-05,0.105,3.0,18.8
7168,29.7,324.0,0.108,325.0,609.0,0.0,4.0,0.188,0.000362,0.0277,20.0,-37.5
5530,28.7,324.0,0.108,325.0,1760.0,0.0,4.0,-7.03,0.00033,0.0964,6.0,-34.44
24872,28.7,326.0,0.0831,327.0,-1950.0,0.0,2.5,-4.1,0.000495,0.0757,3.0,56.3
9411,119.0,326.0,0.0162,328.0,383.0,0.0,4.0,-0.101,-1.32e-07,0.0146,50.0,18.8
859,27.5,325.0,0.0858,326.0,-237.0,0.0,4.0,4.74,0.000972,0.116,6.0,12.0
11676,27.5,325.0,0.0584,327.0,-1220.0,-0.025,4.0,-5.91,0.000358,0.0897,3.0,-14.75
14036,27.5,326.0,0.0725,327.0,681.0,0.0,3.0,5.02,0.000286,0.0852,3.0,36.01
20029,29.7,326.0,0.0909,327.0,-561.0,-0.025,3.0,-2.28,0.00111,0.0388,6.0,0.0
17440,28.7,326.0,0.0588,327.0,721.0,0.025,3.0,4.58,0.000158,0.0653,3.0,29.46
9198,29.7,323.0,0.0683,324.0,946.0,-0.025,4.0,-3.5,0.000123,0.0798,12.0,41.89
898,27.5,325.0,0.0445,326.0,-29.2,0.0,4.0,-8.52,-1.91e-05,0.149,6.0,37.5
12148,119.0,328.0,0.0382,330.0,136.0,0.0,3.0,-1.21,0.0,0.021,50.0,-18.8
2577,119.0,332.0,2.79e-19,328.0,-1160.0,-0.025,4.0,-0.873,8.66e-07,2.68e-19,6.0,0.0
16984,28.7,326.0,0.099,327.0,971.0,0.0,3.0,0.415,0.000634,0.0225,3.0,0.0
5547,27.7,324.0,0.0646,325.0,-170.0,0.025,4.0,-2.35,3.95e-05,0.0562,6.0,0.0
13921,29.5,325.0,0.0778,327.0,2010.0,0.0,3.0,5.46,0.000199,0.0905,3.0,-19.628
14530,28.7,325.0,0.0861,327.0,2100.0,0.0,4.0,7.3,0.000485,0.131,3.0,2.04
21865,29.5,326.0,0.1,327.0,-871.0,0.0,2.5,3.8,0.000621,0.0846,3.0,-33.55
17999,28.7,326.0,0.0715,327.0,-1980.0,0.0,3.0,-4.13,0.000332,0.0976,3.0,9.19
369,35.4,325.0,0.0237,326.0,1440.0,-6.2,4.0,0.38,0.0,0.0178,6.0,-12.5
18354,28.7,326.0,0.0624,327.0,-79.8,0.025,3.0,4.83,0.000328,0.0915,3.0,-4.34
17380,27.7,326.0,0.0453,327.0,1440.0,-0.025,3.0,-0.953,-6.38e-06,0.041,3.0,12.5
2213,119.0,326.0,2.78e-19,324.0,905.0,0.0,4.0,-0.549,9.36e-07,2.69e-19,50.0,0.0
4392,29.5,325.0,0.103,326.0,-45.3,0.0,2.5,3.72,0.00125,0.0811,6.0,-43.8
12440,119.0,328.0,0.021,330.0,136.0,0.0,3.0,-0.897,1.34e-06,0.0168,50.0,18.8
2948,27.5,325.0,0.0748,326.0,1000.0,0.025,3.0,-4.05,0.000914,0.0763,6.0,62.5
17845,28.7,326.0,0.0806,328.0,1110.0,0.025,3.0,-4.54,0.000113,0.0854,3.0,-25.459
23899,28.7,326.0,0.0711,327.0,-2060.0,0.0,2.5,-4.58,0.000461,0.0779,3.0,31.3
15557,28.7,326.0,0.0778,327.0,1630.0,0.0,4.0,-0.58,0.000466,0.0173,3.0,0.0
20572,29.7,325.0,0.128,326.0,-854.0,0.025,3.0,-3.55,0.00536,0.0668,20.0,37.5
24530,29.7,325.0,0.0391,327.0,-1590.0,0.0,2.5,-3.97,-2.21e-05,0.0915,3.0,43.8
15026,27.7,326.0,0.0769,327.0,-1720.0,0.0,4.0,-4.61,0.00046,0.0757,3.0,-28.33
8212,29.7,323.0,0.116,323.0,-1380.0,0.0,4.0,0.132,0.0037,0.0206,15.0,6.25
7065,119.0,327.0,0.0213,328.0,-1220.0,0.0,4.0,0.364,0.0,0.0191,20.0,12.5
21826,28.5,326.0,0.0631,327.0,2050.0,-0.05,2.5,3.73,0.00029,0.0641,3.0,1.57
5353,27.7,324.0,0.0889,325.0,85.6,0.025,4.0,-2.21,-4.4e-05,0.0395,6.0,-24.236
15540,27.7,325.0,0.0423,327.0,1560.0,0.0,4.0,5.49,-1.23e-05,0.0935,3.0,-18.8
11647,28.5,325.0,0.0948,326.0,-528.0,-0.025,4.0,-5.72,0.00053,0.0996,3.0,-33.36
12614,27.5,325.0,0.0848,327.0,-242.0,0.025,3.0,2.59,0.00055,0.0882,3.0,-75.0
182,29.5,324.0,0.102,325.0,441.0,0.0,4.0,0.711,0.00125,0.0223,6.0,0.0
8694,27.7,323.0,0.0852,324.0,-1590.0,-0.025,4.0,3.56,0.00054,0.145,12.0,-139.4
3385,27.5,325.0,0.0912,326.0,739.0,0.0,3.0,5.17,0.001,0.0924,6.0,-8.42
20521,119.0,329.0,2.78e-19,330.0,-273.0,0.0,3.0,-0.256,0.0,2.78e-19,50.0,0.0
11577,119.0,328.0,0.0205,330.0,-1960.0,0.0,4.0,-0.18,0.0,0.0218,50.0,-12.5
6270,28.7,324.0,0.1,325.0,1410.0,0.025,4.0,0.697,0.00124,0.0168,6.0,25.0
7556,27.7,322.0,0.0379,324.0,2050.0,0.025,4.0,-9.53,0.0,0.143,20.0,-75.0
16259,36.9,326.0,0.0223,328.0,732.0,-3.15,4.0,1.02,0.0,0.0164,3.0,0.0
23157,55.7,329.0,0.0597,330.0,-1720.0,0.0,2.5,1.69,8.86e-06,0.0322,50.0,-6.25
18570,27.7,326.0,0.0714,327.0,1040.0,0.025,3.0,-6.27,0.000468,0.0929,3.0,2.14
14816,28.7,325.0,0.0911,326.0,-777.0,-0.025,4.0,4.88,0.000631,0.0752,3.0,43.8
4426,29.5,324.0,0.11,326.0,-34.9,0.0,2.5,5.68,0.00141,0.0963,6.0,50.0
12231,55.5,328.0,0.0424,330.0,-2060.0,-0.025,3.0,2.0,-2.88e-05,0.0276,50.0,25.0
19900,29.7,326.0,0.103,327.0,-1940.0,0.025,3.0,-3.2,0.0013,0.0653,6.0,68.7
852,27.5,325.0,0.049,326.0,-274.0,0.0,4.0,4.74,0.0,0.0889,6.0,-62.5
6779,29.7,322.0,0.105,323.0,-802.0,0.0,4.0,-9.85,0.00403,0.153,20.0,35.0
16249,28.7,325.0,0.0823,326.0,-670.0,0.025,4.0,4.57,0.000495,0.0652,3.0,62.5
1257,119.0,332.0,2.79e-19,328.0,-1160.0,0.025,4.0,0.216,4.09e-07,2.68e-19,50.0,0.0
23204,27.7,326.0,0.0975,327.0,-568.0,-0.025,2.5,-7.58,0.000329,0.125,3.0,-11.28
18261,55.7,329.0,0.046,330.0,2150.0,-0.025,3.0,1.84,-2.78e-05,0.0332,50.0,31.3
11537,28.5,325.0,0.0889,327.0,-2080.0,0.0,4.0,3.67,0.000408,0.0764,3.0,-17.14
914,27.5,325.0,0.104,326.0,56.4,0.0,4.0,3.42,0.00136,0.0705,6.0,37.5
8330,28.7,322.0,0.0531,324.0,-967.0,0.0,4.0,4.67,0.0,0.0972,15.0,-31.3
17011,30.8,328.0,0.0342,329.0,42.0,-10.9,3.0,-1.76,0.00026,0.0424,50.0,292.0
14644,67.6,327.0,0.108,329.0,-2060.0,-33.6,4.0,-9.89,0.00416,0.197,50.0,87.4999046
24907,116.0,326.0,0.135,329.0,455.0,-33.7,2.5,-9.34,0.00507,0.188,50.0,56.3
17043,29.7,326.0,0.0566,327.0,1800.0,0.0,3.0,-6.46,8.18e-06,0.114,3.0,12.5
15074,28.7,325.0,0.0689,327.0,-1280.0,-0.025,4.0,0.755,0.000403,0.0239,3.0,0.0
16904,27.7,326.0,0.0489,327.0,6.2,0.025,3.0,3.02,-1.48e-05,0.0646,3.0,-37.5
53,29.5,325.0,0.0653,326.0,-249.0,0.0,4.0,15.6,-4.96e-05,0.238,6.0,-269.0
11475,28.5,325.0,0.064,327.0,-997.0,-0.025,4.0,-0.178,0.000351,0.0219,3.0,12.5
23562,35.7,326.0,0.0236,327.0,-1020.0,-2.85,2.5,0.859,0.0,0.02,3.0,0.0
602,28.5,324.0,0.104,326.0,-1610.0,0.0,4.0,-5.06,0.00126,0.0942,6.0,2.6899999999999995
968,27.5,324.0,0.106,326.0,345.0,0.0,4.0,-4.63,0.00129,0.0728,6.0,-18.8
23630,27.7,326.0,0.101,327.0,-1930.0,0.0,2.5,1.73,0.000577,0.0261,3.0,15.93
22069,28.5,325.0,0.0746,327.0,25.6,-0.025,2.5,-5.54,0.000448,0.0861,3.0,-50.0
16342,55.7,329.0,0.0484,330.0,42.0,0.0,4.0,0.919,-1.49e-05,0.0334,50.0,-12.5
18493,29.7,325.0,0.0589,327.0,-1390.0,0.0,3.0,-7.59,-3.39e-05,0.128,3.0,-12.5
1406,27.5,324.0,0.0745,326.0,2070.0,0.0,4.0,7.72,0.00157,0.15,20.0,-141.6
4355,119.0,328.0,0.0234,329.0,339.0,0.0,2.5,0.221,0.0,0.0303,50.0,-18.8
14941,28.7,326.0,0.0964,327.0,402.0,-0.025,4.0,-3.33,0.000587,0.0439,3.0,-43.8
17893,29.7,325.0,0.0623,327.0,705.0,0.025,3.0,5.15,3.84e-05,0.0876,3.0,-18.8
4601,119.0,327.0,0.0208,328.0,339.0,0.0,2.5,0.699,0.0,0.0178,50.0,0.0
8871,55.7,326.0,0.0503,327.0,-978.0,0.0,4.0,3.85,2.24e-05,0.0241,50.0,-6.25
24434,27.7,326.0,0.1,327.0,-840.0,-0.025,2.5,0.379,0.000657,0.022,3.0,0.0
19356,37.2,326.0,0.0221,327.0,-359.0,-6.13,3.0,-0.1,4.18e-06,0.0145,6.0,0.0
13270,31.6,326.0,0.0346,327.0,-585.0,-2.9,3.0,0.699,-6.14e-06,0.0227,3.0,0.0
22171,28.5,326.0,0.0944,327.0,-2070.0,0.0,2.5,-2.36,0.000404,0.0409,3.0,-48.48
6863,29.7,322.0,0.0921,324.0,-1050.0,0.0,4.0,11.2,0.00145,0.167,20.0,54.4
23406,29.7,326.0,0.0976,327.0,-1940.0,0.0,2.5,4.74,0.000423,0.0731,3.0,23.47
4715,119.0,328.0,0.0228,329.0,-486.0,-0.025,2.5,1.01,0.0,0.0219,6.0,-12.5
842,27.5,324.0,0.0386,326.0,-328.0,0.0,4.0,3.56,1.12e-05,0.0634,6.0,31.3
9139,55.7,326.0,0.0507,327.0,-978.0,0.025,4.0,1.69,1.5e-05,0.0254,50.0,0.0
13818,55.5,328.0,0.0401,330.0,-2060.0,-0.025,3.0,1.3,-2.93e-05,0.0327,50.0,18.8
12245,29.5,326.0,0.0586,327.0,-1850.0,0.0,3.0,-3.01,0.000214,0.0493,3.0,-17.3
5621,28.7,323.0,0.0716,324.0,-1730.0,0.025,4.0,3.76,1.12e-05,0.0819,6.0,-43.8
9111,55.7,326.0,0.0508,327.0,-978.0,0.025,4.0,-0.16,3.84e-05,0.0236,50.0,0.0
9439,55.7,326.0,0.0518,327.0,-978.0,0.025,4.0,0.919,2.36e-05,0.0256,50.0,0.0
6295,55.7,327.0,0.0503,328.0,220.0,-0.025,4.0,2.37,6.97e-06,0.0264,50.0,-6.25
10293,29.5,326.0,0.0755,327.0,-1110.0,0.0,4.0,6.24,0.000469,0.0957,3.0,16.54
8060,55.7,326.0,0.0416,328.0,382.0,0.0,4.0,1.22,-3.45e-05,0.0266,50.0,37.5
16065,119.0,329.0,0.0267,330.0,-2060.0,0.0,4.0,-0.74,0.0,0.018,50.0,18.8
12161,27.5,325.0,0.0874,327.0,-691.0,-0.025,3.0,6.24,0.000523,0.109,3.0,39.74
23188,28.7,326.0,0.0885,327.0,1270.0,0.0,2.5,0.964,0.000541,0.0219,3.0,0.0
16125,28.7,326.0,0.101,327.0,1990.0,0.0,4.0,-4.34,0.000701,0.0748,3.0,6.25
2542,119.0,332.0,2.79e-19,328.0,-1160.0,0.0,4.0,0.346,-8.54e-07,2.68e-19,50.0,0.0
19892,28.7,326.0,0.0248,327.0,767.0,0.0,3.0,4.09,1.92e-06,0.0578,6.0,62.620000000000005
21984,27.5,326.0,0.0895,327.0,1730.0,0.025,2.5,-3.38,0.00063,0.0708,3.0,37.5
11651,28.5,325.0,0.094,326.0,-507.0,-0.025,4.0,-6.99,0.000406,0.126,3.0,-7.93
19234,27.7,325.0,0.0486,327.0,-2070.0,-0.025,3.0,6.94,-3.67e-05,0.128,6.0,-50.0
685,28.5,324.0,0.114,325.0,-1170.0,0.0,4.0,-1.96,0.00146,0.0405,6.0,-18.8
13932,55.5,328.0,0.0385,329.0,-2060.0,-0.025,3.0,1.53,-2.71e-05,0.0278,50.0,12.5
183,29.5,324.0,0.0841,325.0,446.0,0.0,4.0,0.8,0.00102,0.0197,6.0,0.0
24014,55.7,328.0,0.0609,330.0,-1720.0,0.025,2.5,1.15,3.7e-05,0.0343,50.0,-6.25
22556,29.5,326.0,0.0429,327.0,-561.0,0.0,2.5,6.27,-3.05e-05,0.104,3.0,-37.5
10082,53.3,325.0,0.0528,326.0,757.0,19.9,4.0,1.22,-2.41e-05,0.0357,50.0,-6.25
12608,27.5,326.0,0.101,327.0,-274.0,0.0,3.0,3.72,0.000626,0.0889,3.0,-68.7
10354,29.5,326.0,0.029,327.0,-1210.0,0.0,4.0,3.96,-5.57e-06,0.069,3.0,6.1707
24358,28.7,326.0,0.0697,327.0,130.0,0.0,2.5,-2.34,0.000306,0.0368,3.0,-10.620000000000001
18770,29.7,325.0,0.0893,327.0,555.0,0.0,3.0,-1.12,0.000573,0.0339,3.0,-47.73
15325,29.7,325.0,0.0514,327.0,-851.0,0.0,4.0,7.25,-1.61e-05,0.0623,3.0,56.3
9206,119.0,326.0,0.0183,328.0,383.0,0.0,4.0,0.858,1.09e-06,0.02,50.0,12.5
16388,28.7,325.0,0.0703,327.0,-265.0,0.0,4.0,-5.14,0.00047,0.0897,3.0,-12.5
19244,55.7,328.0,0.0367,329.0,-927.0,0.0,3.0,0.99,-3.25e-05,0.0444,50.0,12.5
17245,29.7,325.0,0.0717,327.0,406.0,-0.025,3.0,-3.82,0.000367,0.0544,3.0,-29.130000000000003
6724,28.7,323.0,0.0902,324.0,-146.0,0.0,4.0,-11.7,0.00335,0.187,20.0,-25.0
15008,28.7,326.0,0.099,327.0,-1630.0,0.0,4.0,5.16,0.000366,0.0943,3.0,-10.67
22402,28.5,325.0,0.0591,327.0,778.0,0.0,2.5,-2.4,0.000373,0.0367,3.0,56.3
1609,119.0,332.0,2.79e-19,328.0,-1160.0,0.0,4.0,-0.873,2.91e-07,2.68e-19,50.0,0.0
20542,29.7,325.0,0.0328,326.0,-473.0,0.0,3.0,-8.16,-1.29e-05,0.143,20.0,-62.5
